dataset_flag,location,t,bps,retransmits,snd_cwnd,snd_wnd,rtt,rttvar,phase,S_selected,best_action,random_action,reward_random,best_action_reward_based,best_gain_reward_based,reward_best
1,23,17.001066,134199474.48280324,1,6243776,11852800,233767,4449,3,1.0,11,11,0.61249366977321,11,1.0,0.61249366977321
1,23,18.000423,195160627.19270772,107,4845008,11857920,225122,1762,3,1.0,11,11,0.8630349187461571,11,1.0,0.8630349187461571
1,23,19.000803,191816510.20402116,1,4836320,11835904,225192,3456,3,1.0,11,11,0.8820307273239774,11,1.0,0.8820307273239774
1,23,20.000523,117473407.21140333,3,5689192,11859456,227870,1591,3,1.0,11,11,0.5414591044108652,11,1.0,0.5414591044108652
1,23,21.00107,170824438.24682108,5,5694984,11834880,243025,8429,3,1.0,11,11,0.7871741300032045,11,1.0,0.7871741300032045
1,23,22.00034,175240113.44234946,6,4847904,11821056,240957,1775,3,1.0,11,5,0.7870348450251203,11,1.0,0.8072612816756642
1,23,23.001043,140410478.63761735,0,4847904,11822592,234190,10624,3,1.0,11,11,0.6482542371032236,11,1.0,0.6482542371032236
1,23,24.000189,156371367.54824013,2,5696432,11853824,226048,3691,3,1.0,11,11,0.721344550170417,11,1.0,0.721344550170417
1,23,25.001052,191723958.65051663,2,5715256,11845632,228878,3881,3,1.0,11,2,0.8877945576889503,11,1.0,0.8967682272656545
1,23,26.000345,145855179.33702114,2,6078704,11848704,225511,2553,3,1.0,11,7,0.6820786953243833,11,1.0,0.6820786953243833
1,23,27.001036,222144597.58709472,4,10542888,10679296,228886,3432,3,1.0,11,7,0.9966322701036865,11,1.0,0.9966322701036865
1,23,28.001064,167767460.131663,155,5855712,11824128,231004,1520,3,1.0,11,8,0.7073094746235218,11,1.0,0.7073094746235218
1,23,29.000083,238260479.15508547,0,9697256,11855360,229640,6000,3,1.0,11,9,1.0,11,1.0,1.0
1,23,30.00036,320775387.6203082,0,9697256,11845632,231629,2487,1,1.05,1,4,0.98,1,1.05,0.995
1,23,31.001059,241004007.76937965,3,4558304,11824128,236904,2110,3,1.0,11,11,0.9824339034639379,11,1.0,0.9824339034639379
1,23,32.001069,137362080.51377353,29,11387072,11853824,230886,4916,2,0.9,6,6,0.4982089182656676,6,0.9,0.4982089182656676
1,23,33.000171,197309472.61241594,538,5987480,11831808,226823,3221,3,1.0,11,11,0.44610844101358627,11,1.0,0.44610844101358627
1,23,34.000492,181345430.5645792,0,5987480,11859456,223646,2187,3,1.0,11,10,0.7402078583825963,11,1.0,0.7402078583825963
1,23,35.000263,179347566.7802516,1,11387072,11827712,258137,3598,3,1.0,11,11,0.729198400285643,11,1.0,0.729198400285643
1,23,36.001063,177067687.4521566,4,11387072,9730048,235773,4436,3,1.0,11,5,0.6932616753976519,11,1.0,0.7113303542319727
1,23,37.00066,273788669.275376,1,9701600,11826688,232368,6194,3,1.0,11,11,0.9886375024627051,11,1.0,0.9886375024627051
1,23,38.000952,180302433.8673633,3,9694360,11834880,231160,3980,3,1.0,11,11,0.6443799535106716,11,1.0,0.6443799535106716
1,23,39.000689,260115251.98858628,1,9690016,11829248,239946,2925,1,1.1,2,2,0.9297011391203136,1,1.05,0.9344110169186837
1,23,40.00043,223404545.7966384,1,11392864,11845632,265599,1912,3,1.0,11,11,0.8061775638403785,11,1.0,0.8061775638403785
1,23,41.000718,206509995.12991217,504,6229296,11826688,253921,5805,3,1.0,11,3,0.35317708834270334,11,1.0,0.36817708834270335
1,23,42.000662,195046064.11228427,0,6229296,11852800,231825,4384,3,1.0,11,11,0.7063354570705617,11,1.0,0.7063354570705617
1,23,43.001055,202295659.124614,1,7313848,11857920,225496,2585,3,1.0,11,11,0.731602202506784,11,1.0,0.731602202506784
1,23,44.00005,230918791.9809288,0,7321088,11849728,243665,1467,3,1.0,11,1,0.8320629312171282,11,1.0,0.8362441519770132
1,23,45.000637,243126919.77015826,1,7449960,11828224,241941,6702,3,1.0,11,11,0.8794676171825437,11,1.0,0.8794676171825437
1,23,46.001043,224304190.47829425,0,3806792,11828224,237186,2924,3,1.0,11,11,0.8122901819393848,11,1.0,0.8122901819393848
1,23,47.00103,139462420.14854673,1,7606344,11855360,254852,31465,3,1.0,11,11,0.5040593152745924,11,1.0,0.5040593152745924
1,23,48.000131,114397629.39724581,608,7098096,11856896,247999,12571,2,0.9,6,6,0.010364403064041516,6,0.9,0.010364403064041516
1,23,49.001107,182274330.36821693,0,8931264,11856896,276270,1062,3,1.0,11,11,0.6600841859528527,11,1.0,0.6600841859528527
1,23,50.001061,166731256.10303017,1115,4561200,11825152,233537,5780,3,1.0,11,11,0.16818655437583746,11,1.0,0.16818655437583746
1,23,51.001175,195012911.532791,0,4561200,11852800,229386,3642,3,1.0,11,11,0.7477519822532627,11,1.0,0.7477519822532627
1,23,52.001024,135286729.396297,1,4561200,11841536,234916,6270,3,1.0,11,11,0.5179513940724819,11,1.0,0.5179513940724819
1,23,53.000867,136336284.6104946,1,4561200,11831808,278988,1353,3,1.0,11,11,0.5219757788464539,11,1.0,0.5219757788464539
1,23,54.000241,136400270.33170307,0,4561200,11840512,234434,5201,3,1.0,11,11,0.5230093316321872,11,1.0,0.5230093316321872
1,23,55.001053,145633801.5354696,1,5354704,11847168,255687,6545,3,1.0,11,11,0.5576259142966612,11,1.0,0.5576259142966612
1,23,56.000713,168878152.02057967,3,5411176,11837440,242005,3252,3,1.0,11,11,0.6451769933348953,11,1.0,0.6451769933348953
1,23,57.000494,170955325.07324976,2,6342240,11857920,233286,2263,3,1.0,11,11,0.6991281223462855,11,1.0,0.6991281223462855
1,23,58.000866,240034598.60126942,3,11954688,7813632,231230,2670,1,1.1,2,2,0.9716407248245986,1,1.05,0.9765599436751174
1,23,59.001061,0.0,2438,3023424,9373696,237282,10579,2,0.9,6,2,-0.4897560819052478,6,0.9,-0.48408872476663667
1,23,60.000846,174101046.67236823,1,4300560,11821056,227719,1463,3,1.0,11,11,0.7244266023874606,11,1.0,0.7244266023874606
1,23,61.001039,148869060.2952144,1,4299112,11845632,255503,1844,3,1.0,11,6,0.6193761470083503,11,1.0,0.6193761470083503
1,23,62.001065,111146167.5750633,4,4297664,11851264,231872,3233,3,1.0,11,2,0.45642493832725856,11,1.0,0.4610523803934033
1,23,63.000165,149031916.3329472,1,5049176,11847168,232413,4369,3,1.0,11,9,0.6200541792753841,11,1.0,0.6200541792753841
1,23,64.001057,150860370.04576916,0,5101304,11836416,241318,3131,3,1.0,11,3,0.6177431307403337,11,1.0,0.6280896927844964
1,23,65.001007,192947632.9825292,3,6180064,11855360,239759,9612,3,1.0,11,11,0.8559305756045488,11,1.0,0.8559305756045488
1,23,66.0011,196065481.1951594,2,10244600,8640000,235487,6354,1,1.15,3,3,0.9732318811451957,1,1.05,0.9831209958322716
1,23,67.000596,141629143.47847784,431,6155448,11860480,239812,4125,3,1.0,11,8,0.5397211915320348,11,1.0,0.5397211915320348
1,23,68.000415,132144496.70510945,421,6155448,11853824,238430,2681,2,0.9,6,7,0.4956072939557963,6,0.9,0.4956072939557963
1,23,69.00105,207486288.42100683,1,6155448,11857920,233178,2103,3,1.0,11,11,0.9917945987991816,11,1.0,0.9917945987991816
1,23,70.000257,152164183.18351468,3,6155448,11856896,231393,3438,3,1.0,11,11,0.7248447514818999,11,1.0,0.7248447514818999
1,23,71.000818,215885544.443452,1,6152552,11857920,236518,2027,3,1.0,11,9,0.9934988548078895,11,1.0,0.9934988548078895
1,23,72.000594,175151424.91294712,1,7226968,11856896,281878,1075,3,1.0,11,1,0.8008644305518746,11,1.0,0.8058644305518746
1,23,73.000184,144762843.7120499,1512,4336760,10217472,249996,956,3,1.0,11,11,0.29254539483802317,11,1.0,0.29254539483802317
1,23,74.000761,151955845.58576643,1,2099600,11828224,251075,4050,3,1.0,11,7,0.6996367237230344,11,1.0,0.6996367237230344
1,23,75.001043,154097209.008701,2,4336760,7724544,230660,3819,3,1.0,11,11,0.7091798743165292,11,1.0,0.7091798743165292
1,23,76.000133,94457795.09276874,0,4336760,11834880,241946,4231,3,1.0,11,11,0.43510291134319273,11,1.0,0.43510291134319273
1,23,77.001065,137235555.45052716,0,5091168,11834880,229542,1344,3,1.0,11,11,0.6321510009595362,11,1.0,0.6321510009595362
1,23,78.000525,180452519.62347868,307,4210784,11835904,228379,2292,1,1.2,4,5,0.7490635429484199,1,1.05,0.7664225707374094
1,23,79.000409,111161949.74555378,1,4210784,11826688,232025,1927,3,1.0,11,7,0.533644736886837,11,1.0,0.533644736886837
1,23,80.000472,150985440.59816793,1,4209336,11800576,241339,1962,3,1.0,11,11,0.7251901599730641,11,1.0,0.7251901599730641
1,23,81.000095,114337889.31317626,1,4210784,11806208,231532,2141,3,1.0,11,11,0.548920562163631,11,1.0,0.548920562163631
1,23,82.000437,135220057.19193795,0,4210784,11841536,230383,2267,3,1.0,11,5,0.6341298300900092,11,1.0,0.6503895693230863
1,23,83.001049,91170313.8995809,0,4210784,11844608,228773,4159,2,0.9,6,6,0.4385164628944881,6,0.9,0.4385164628944881
1,23,84.00087,182484887.47152454,0,4943472,11845632,232257,2470,3,1.0,11,11,0.8777267946433985,11,1.0,0.8777267946433985
1,23,85.000248,150039688.8556896,1,4979672,11856896,244019,1713,3,1.0,11,11,0.7206412263218682,11,1.0,0.7206412263218682
1,23,86.00061,134169153.5858135,1,4378752,11857920,231159,3812,3,1.0,11,11,0.644306170610052,11,1.0,0.644306170610052
1,23,87.000491,136331099.42963967,0,4378752,11828224,239048,5420,3,1.0,11,5,0.6393401889675872,11,1.0,0.6557335271462432
1,23,88.000488,122683757.62608965,2,4377304,11840512,237728,4078,3,1.0,11,3,0.5785248255503473,11,1.0,0.5873762013679277
1,23,89.000214,123765880.1670203,2,5141848,11856896,234952,5868,3,1.0,11,11,0.6693592743522306,11,1.0,0.6693592743522306
1,23,90.001131,215808768.45453927,0,5169360,11851264,249941,4522,1,1.15,3,1,0.9949823012867645,1,1.05,0.9949823012867645
1,23,91.000681,144768636.06761208,1,5736976,11844608,227217,1100,3,1.0,11,11,0.784782799405914,11,1.0,0.784782799405914
1,23,92.000117,207735206.32485235,2,13000144,11853824,261996,1297,3,1.0,11,11,0.9953450150758348,11,1.0,0.9953450150758348
1,23,93.000224,113234086.29762754,1793,7397832,7269888,232774,2674,2,0.9,6,6,0.04411577084018842,6,0.9,0.04411577084018842
1,23,94.000491,152002930.83847544,3,5458960,11853824,228475,2471,3,1.0,11,11,0.7263721533059291,11,1.0,0.7263721533059291
1,23,95.001024,137290282.3754248,0,5128816,11840512,240988,2970,3,1.0,11,4,0.6456089574944502,11,1.0,0.6596090045861456
1,23,96.000395,209847195.5262177,3,8686552,11707392,230680,2729,3,1.0,11,2,0.9846722038767212,11,1.0,0.9946580194679787
1,23,97.00096,108990318.79884309,2,5201216,11849728,303599,1631,3,1.0,11,1,0.5110270075683917,11,1.0,0.5160270075683917
1,23,98.000668,172016693.41714826,2,5201216,11838976,259930,6044,3,1.0,11,11,0.8078672897589805,11,1.0,0.8078672897589805
1,23,99.000922,131038711.58142328,2,5201216,11855360,297975,1345,3,1.0,11,3,0.5978689392271399,11,1.0,0.6128689392271399
1,23,100.000356,150031286.56439206,4,8686552,11840512,298397,13554,3,1.0,11,11,0.6927782323082052,11,1.0,0.6927782323082052
1,23,101.000495,101697736.21484631,414,5395248,11830784,300833,1743,3,1.0,11,11,0.1369845077457293,11,1.0,0.1369845077457293
1,23,102.000718,138381167.38406187,353,5395248,11841536,260653,2611,3,1.0,11,11,0.34714898507369246,11,1.0,0.34714898507369246
1,23,103.000423,126915133.85604557,87,5270720,11848704,357526,1722,3,1.0,11,11,0.5150106004722753,11,1.0,0.5150106004722753
1,23,104.001046,45060695.73867484,518,5149088,9530880,406270,3090,3,1.0,11,9,-0.1409958442005549,11,1.0,-0.1409958442005549
1,23,105.001052,50331348.00178813,1689,3450584,10257408,387682,2588,3,1.0,11,11,-0.1405195332986579,11,1.0,-0.1405195332986579
1,23,106.000587,111200761.66688557,43,3551944,11859456,351161,3695,1,1.25,5,5,0.4914812224781907,1,1.05,0.5114812224781907
1,23,107.001066,68124809.37951006,62,4170240,11860480,331929,3265,3,1.0,11,1,0.30090081431526067,11,1.0,0.30590081431526067
1,23,108.001068,0.0,49,247608,11860480,389479,31009,3,1.0,11,11,-0.014448548235964724,11,1.0,-0.014448548235964724
1,23,109.001576,0.0,3,5792,11859456,368169,35367,2,0.9,6,6,-0.0008848504212353446,6,0.9,-0.0008848504212353446
1,23,110.001054,90224634.83641584,2877,3551944,11853824,238848,2167,3,1.0,11,1,-0.026405855855853626,11,1.0,-0.0233334843362209
1,23,111.000866,153120881.6615043,2,3549048,11845632,223790,1594,3,1.0,11,10,0.7361808732871251,11,1.0,0.7361808732871251
1,23,112.000929,100656960.39877862,1,4170240,11856896,228947,2920,3,1.0,11,11,0.5785230465841479,11,1.0,0.5785230465841479
1,23,113.001052,147831029.237408,1,4174584,11852800,241587,9131,3,1.0,11,8,0.8497661892812188,11,1.0,0.8497661892812188
1,23,114.000878,106973363.86320285,1,4264360,11845632,223125,1782,3,1.0,11,11,0.6148280953756962,11,1.0,0.6148280953756962
1,23,115.000898,138409260.0555142,1,5893360,11845632,242516,5967,3,1.0,11,4,0.7796720069213446,11,1.0,0.7955895134349917
1,23,116.001059,184519658.7860093,2,12037224,11856896,235111,3423,3,1.0,11,7,0.9994283756920502,11,1.0,0.9994283756920502
1,23,117.000787,229700617.05367088,3,10251840,11465216,230561,1905,1,1.1,2,11,0.999142564005027,1,1.05,0.994142564005027
1,23,118.000855,185585341.6068673,1,7208144,11855360,231310,1396,3,1.0,11,11,0.9879683504410852,11,1.0,0.9879683504410852
1,23,119.00063,209762398.11993256,1,5902048,11855360,251092,2413,3,1.0,11,1,0.990007746094867,11,1.0,0.9949840956342751
1,23,120.000845,184509696.53321052,1,12037224,11826688,231512,3553,3,1.0,11,1,0.8707891066427601,11,1.0,0.8751663675417055
1,23,121.001051,204430208.67466572,36,6967776,11860480,275439,9202,3,1.0,11,11,0.9596822180100695,11,1.0,0.9596822180100695
1,23,122.001053,161480376.7506632,369,5933904,11845632,235448,2026,3,1.0,11,4,0.6469321751215953,11,1.0,0.6622558519229479
1,23,123.000131,121747069.75068028,2609,5519776,11860480,339519,4584,2,0.9,6,6,0.19801965662068055,6,0.9,0.19801965662068055
1,23,124.0002,140499486.41934815,239,5414072,11857920,239777,6927,3,1.0,11,11,0.6212088151940375,11,1.0,0.6212088151940375
1,23,125.00086,140416517.15480125,0,5414072,11833344,229380,4541,3,1.0,11,10,0.666241115406279,11,1.0,0.666241115406279
1,23,126.000288,142687957.18942422,3,5680504,11859456,247613,3186,3,1.0,11,8,0.6764467511795622,11,1.0,0.6764467511795622
1,23,127.000425,160410156.38448456,3,6356720,11851264,249591,5189,3,1.0,11,11,0.7605341363277953,11,1.0,0.7605341363277953
1,23,128.000163,203477059.469827,4,6388576,11821056,238785,1426,3,1.0,11,11,0.9646851853777674,11,1.0,0.9646851853777674
1,23,129.001049,160290116.81671646,2,3087136,11857920,278283,2828,3,1.0,11,6,0.7601551709062573,11,1.0,0.7601551709062573
1,23,130.000137,108101918.10272561,353,4791432,11824128,245721,2212,3,1.0,11,11,0.20066136263445405,11,1.0,0.20066136263445405
1,23,131.000253,133153707.41642712,0,4791432,11852800,224817,3083,3,1.0,11,11,0.6317809068843464,11,1.0,0.6317809068843464
1,23,132.000388,179282302.7647541,0,5628376,11820032,226283,2187,3,1.0,11,11,0.8506495089528133,11,1.0,0.8506495089528133
1,23,133.000269,186668736.142122,1,5631272,11847168,237348,1979,1,1.2,4,6,0.8846589376899745,1,1.05,0.8802304562869747
1,23,134.000138,176183850.02399927,2,5694984,11859456,245910,3255,3,1.0,11,2,0.8255139705402706,11,1.0,0.833873451827444
1,23,135.000868,192797234.7522556,3,6957640,11831808,232169,7097,3,1.0,11,8,0.9116624746331967,11,1.0,0.9116624746331967
1,23,136.001057,114273192.45465176,323,2914824,11845632,235985,1016,3,1.0,11,2,0.24424474795595247,11,1.0,0.2496667239987061
1,23,137.001046,115344631.88902494,3,4110872,11857920,243731,19495,2,0.9,6,6,0.560378113642468,6,0.9,0.560378113642468
1,23,138.000337,163693914.53518224,2,4112320,11829248,222862,1192,3,1.0,11,6,0.7976149128998454,11,1.0,0.7976149128998454
1,23,139.00093,119466826.50288184,2,4829080,10650624,226140,2130,3,1.0,11,7,0.5849146004072265,11,1.0,0.5849146004072265
1,23,140.000358,165769832.61712518,4,4850800,11862016,234440,2340,3,1.0,11,8,0.8103455619096815,11,1.0,0.8103455619096815
1,23,141.001039,179184463.7341803,0,5163568,11852800,228797,3200,3,1.0,11,6,0.9268262941920095,11,1.0,0.9268262941920095
1,23,142.000866,195068877.58637258,2,10273560,11845632,229732,1001,3,1.0,11,6,0.9957072200369967,11,1.0,0.9957072200369967
1,23,143.00107,110078027.70452946,477,4843560,11858944,233124,3764,3,1.0,11,7,0.12916957899628406,11,1.0,0.12916957899628406
1,23,144.00063,202464252.57234436,0,4843560,11849728,235316,1890,1,1.15,3,3,0.9847536934741811,1,1.05,0.9947511929003149
1,23,145.000824,178223352.9544,0,5008632,11844608,221847,597,3,1.0,11,11,0.8800505996724493,11,1.0,0.8800505996724493
1,23,146.001034,204429380.26935166,1,5690640,11843072,226623,2359,3,1.0,11,2,0.9886118858539049,11,1.0,0.9986118858539049
1,23,147.001045,195032997.0234587,1,5761592,11857920,227012,6060,3,1.0,11,11,0.9568887952012655,11,1.0,0.9568887952012655
1,23,148.000115,179473408.29281384,1,7290680,11852800,233249,2400,3,1.0,11,8,0.8846268212768265,11,1.0,0.8846268212768265
1,23,149.001286,185380872.323749,24,16711368,11859456,266935,1371,3,1.0,11,11,0.8819129828993414,11,1.0,0.8819129828993414
1,23,150.000412,200453208.6779058,505,5011528,11848704,226428,1447,3,1.0,11,11,0.5980245524746607,11,1.0,0.5980245524746607
1,23,151.000142,133205118.58630347,0,5011528,11849728,226443,6038,2,0.9,6,2,0.6510240620504345,6,0.9,0.6576000626772066
1,23,152.001054,183333608.72026563,0,5886120,11856896,245339,29262,3,1.0,11,11,0.9050717710008592,11,1.0,0.9050717710008592
1,23,153.000315,169994934.58237317,404,5012976,11859456,226398,4755,3,1.0,11,11,0.4955985507526737,11,1.0,0.4955985507526737
1,23,154.001051,138310235.92172566,3,5012976,11853824,226574,3185,3,1.0,11,7,0.6796738686395359,11,1.0,0.6796738686395359
1,23,155.000171,224592906.4259229,2,5886120,11843072,231971,1883,3,1.0,11,11,0.9979140713422849,11,1.0,0.9979140713422849
1,23,156.00097,169733704.84207207,1,5915080,11857920,228945,2142,3,1.0,11,11,0.8251628508966232,11,1.0,0.8251628508966232
1,23,157.000593,156296747.7767272,1,5083928,11857920,228377,1138,3,1.0,11,6,0.75975632402189,11,1.0,0.75975632402189
1,23,158.000727,180330909.23759854,0,5083928,11849728,221775,2154,3,1.0,11,11,0.8777893985993284,11,1.0,0.8777893985993284
1,23,159.000544,170949169.34905705,1,5970104,11849728,221895,1709,3,1.0,11,7,0.8310793178135588,11,1.0,0.8310793178135588
1,23,160.000113,188825063.82652578,1,5991824,11851264,223120,1883,3,1.0,11,11,0.9180930789549059,11,1.0,0.9180930789549059
1,23,161.000642,180259705.45375016,0,6313280,11862016,254082,1775,3,1.0,11,11,0.8774428028500666,11,1.0,0.8774428028500666
1,23,162.001045,176089795.605183,3,12774256,11857920,227637,2391,3,1.0,11,11,0.8540162327656589,11,1.0,0.8540162327656589
1,23,163.001046,245366550.00022316,2,4704552,11847168,230707,1567,3,1.0,11,11,0.9975612923540469,11,1.0,0.9975612923540469
1,23,164.000692,337761036.6999455,0,13124672,11837440,234857,1901,1,1.05,1,10,1.0,1,1.05,0.995
1,23,165.000195,326269286.46110827,0,13124672,11857920,247733,8248,3,1.0,11,11,0.9982420122948695,11,1.0,0.9982420122948695
1,23,166.001005,272409101.23958075,2,8279664,11833344,243334,1200,3,1.0,11,10,0.8310145797852264,11,1.0,0.8310145797852264
1,23,167.000804,155220445.27024147,1,15411064,11858944,320690,22812,3,1.0,11,11,0.473687643861144,11,1.0,0.473687643861144
1,23,168.000189,142694092.97060052,3637,7354392,11860480,249571,1990,2,0.9,6,6,-0.06340110767029905,6,0.9,-0.06340110767029905
1,23,169.000645,137300850.1717259,0,7354392,11819520,228777,1503,3,1.0,11,1,0.41798043897904535,11,1.0,0.4200808431950205
1,23,170.000558,224414793.19948524,1,6599984,11849728,229387,1170,3,1.0,11,11,0.6857292157218082,11,1.0,0.6857292157218082
1,23,171.001059,179216701.865152,2,10664520,11847680,235555,4662,3,1.0,11,11,0.5465603556127964,11,1.0,0.5465603556127964
1,23,172.001044,228593001.55157322,1293,6114904,11860480,227238,5044,3,1.0,11,11,0.3373378363941146,11,1.0,0.3373378363941146
1,23,173.000528,175202596.0857741,1,6114904,11849728,248282,4570,3,1.0,11,4,0.5176480961011674,11,1.0,0.5356893811410943
1,23,174.000999,185510577.278136,0,6114904,11855360,255428,928,3,1.0,11,11,0.5675816255116112,11,1.0,0.5675816255116112
1,23,175.001054,143647017.8088291,24,7183528,11845120,229097,2955,3,1.0,11,11,0.43099477244261475,11,1.0,0.43099477244261475
1,23,176.000138,185768116.37127554,1376,3957384,11856896,225473,3809,3,1.0,11,11,0.20460476152003054,11,1.0,0.20460476152003054
1,23,177.001189,113127316.94844323,1,1853440,11831808,222527,1191,3,1.0,11,11,0.34578479357478503,11,1.0,0.34578479357478503
1,23,178.001471,115310836.67317763,1,3957384,11848704,225839,2634,3,1.0,11,11,0.3524654135851648,11,1.0,0.3524654135851648
